RespondentID,Sex,age,age_group,max_educert,qualification_tier,currentempstatus,occupation_cj,is_underemployed
114347800960.0,Female,28.0,27-31,Bachelor's degree/ advanced diploma or equivalent,Bachelor's Degree,Working full-time (contract),Professional,0
114347394200.0,Female,28.0,27-31,Diploma/ certificates or equivalent,Diploma,Working full-time (contract),Managers,0
114371416017.0,Male,27.0,27-31,Diploma/ certificates or equivalent,Diploma,Working part-time (contract),"Skilled Agriculture, Forestry, Livestock and Fishery Workers",1
114371456333.0,Male,23.0,23-26,Bachelor's degree/ advanced diploma or equivalent,Bachelor's Degree,Working full-time (permanent),Technician and Associate Professionals,0
114371465660.0,Male,37.0,32-44,Bachelor's degree/ advanced diploma or equivalent,Bachelor's Degree,Working full-time (permanent),"Skilled Agriculture, Forestry, Livestock and Fishery Workers",1
114371477760.0,Female,27.0,27-31,Diploma/ certificates or equivalent,Diploma,Working full-time (permanent),Technician and Associate Professionals,0
114371445520.0,Female,38.0,32-44,Bachelor's degree/ advanced diploma or equivalent,Bachelor's Degree,Working full-time (permanent),Managers,0
114371457224.0,Female,30.0,27-31,Diploma/ certificates or equivalent,Diploma,Working full-time (permanent),Technician and Associate Professionals,0
114371345642.0,Male,34.0,32-44,Bachelor's degree/ advanced diploma or equivalent,Bachelor's Degree,Working full-time (permanent),Elementary Occupations,1
114371452033.0,Female,31.0,27-31,Bachelor's degree/ advanced diploma or equivalent,Bachelor's Degree,Working full-time (permanent),Professional,0
114369588035.0,Male,36.0,32-44,Bachelor's degree/ advanced diploma or equivalent,Bachelor's Degree,Working full-time (permanent),Professional,0
114371465066.0,Female,24.0,23-26,Bachelor's degree/ advanced diploma or equivalent,Bachelor's Degree,Working full-time (permanent),Managers,0
114358738951.0,Male,36.0,32-44,Bachelor's degree/ advanced diploma or equivalent,Bachelor's Degree,Working full-time (permanent),Professional,0
114373466006.0,Male,43.0,32-44,Diploma/ certificates or equivalent,Diploma,Working full-time (permanent),Managers,0
114348486208.0,Male,36.0,32-44,Bachelor's degree/ advanced diploma or equivalent,Bachelor's Degree,Working full-time (permanent),Service and Sales Workers,1
114362434137.0,Female,25.0,23-26,Diploma/ certificates or equivalent,Diploma,Working full-time (permanent),Professional,0
114370482025.0,Male,35.0,32-44,Bachelor's degree/ advanced diploma or equivalent,Bachelor's Degree,Working full-time (permanent),Managers,0
114371455114.0,Male,41.0,32-44,Bachelor's degree/ advanced diploma or equivalent,Bachelor's Degree,Working full-time (permanent),Managers,0
114371474945.0,Female,28.0,27-31,Bachelor's degree/ advanced diploma or equivalent,Bachelor's Degree,Working full-time (permanent),Professional,0
114371458438.0,Female,30.0,27-31,Diploma/ certificates or equivalent,Diploma,Working full-time (permanent),Craft and Related Trades Workers,1
114371751095.0,Female,27.0,27-31,Diploma/ certificates or equivalent,Diploma,Working full-time (contract),Professional,0
114358713202.0,Female,27.0,27-31,Diploma/ certificates or equivalent,Diploma,Working full-time (permanent),Managers,0
114371454145.0,Female,35.0,32-44,Bachelor's degree/ advanced diploma or equivalent,Bachelor's Degree,Working full-time (permanent),Professional,0
114347912603.0,Female,30.0,27-31,Diploma/ certificates or equivalent,Diploma,Working full-time (permanent),Professional,0
114371481175.0,Female,26.0,23-26,Bachelor's degree/ advanced diploma or equivalent,Bachelor's Degree,Working full-time (permanent),Professional,0
114349814917.0,Female,28.0,27-31,Bachelor's degree/ advanced diploma or equivalent,Bachelor's Degree,Working full-time (permanent),Clerical Support Workers,1
114369721212.0,Female,34.0,32-44,Bachelor's degree/ advanced diploma or equivalent,Bachelor's Degree,Working full-time (permanent),Professional,0
114371475867.0,Female,42.0,32-44,Diploma/ certificates or equivalent,Diploma,Working full-time (permanent),Clerical Support Workers,1
114371409581.0,Female,31.0,27-31,Diploma/ certificates or equivalent,Diploma,Working full-time (permanent),Craft and Related Trades Workers,1
114371467175.0,Male,29.0,27-31,Diploma/ certificates or equivalent,Diploma,Working full-time (contract),Elementary Occupations,1
114359374815.0,Female,27.0,27-31,Bachelor's degree/ advanced diploma or equivalent,Bachelor's Degree,Working full-time (permanent),Professional,0
114371465345.0,Female,30.0,27-31,Bachelor's degree/ advanced diploma or equivalent,Bachelor's Degree,Working full-time (permanent),Elementary Occupations,1
114370231634.0,Female,33.0,32-44,Bachelor's degree/ advanced diploma or equivalent,Bachelor's Degree,Working full-time (permanent),Managers,0
114373486136.0,Female,31.0,27-31,Bachelor's degree/ advanced diploma or equivalent,Bachelor's Degree,Working full-time (permanent),Managers,0
114371480459.0,Female,39.0,32-44,Diploma/ certificates or equivalent,Diploma,Working full-time (contract),Professional,0
114371482462.0,Female,27.0,27-31,Diploma/ certificates or equivalent,Diploma,Working part-time (permanent),Professional,0
114371481966.0,Female,27.0,27-31,Diploma/ certificates or equivalent,Diploma,Working full-time (contract),Service and Sales Workers,1
114372178492.0,Male,27.0,27-31,Diploma/ certificates or equivalent,Diploma,Working full-time (permanent),Managers,0
114371326147.0,Male,43.0,32-44,Bachelor's degree/ advanced diploma or equivalent,Bachelor's Degree,Working full-time (permanent),Craft and Related Trades Workers,1
114371482329.0,Male,27.0,27-31,Diploma/ certificates or equivalent,Diploma,Working full-time (permanent),Managers,0
114371598036.0,Female,28.0,27-31,Diploma/ certificates or equivalent,Diploma,Working full-time (permanent),Technician and Associate Professionals,0
114330038859.0,Male,35.0,32-44,Diploma/ certificates or equivalent,Diploma,Working full-time (permanent),Technician and Associate Professionals,0
114371455706.0,Female,28.0,27-31,Diploma/ certificates or equivalent,Diploma,Working full-time (permanent),Armed forces/uniform,1
114371501969.0,Female,26.0,23-26,Diploma/ certificates or equivalent,Diploma,Working full-time (permanent),Technician and Associate Professionals,0
114371491416.0,Female,35.0,32-44,Diploma/ certificates or equivalent,Diploma,Working full-time (contract),Clerical Support Workers,1
114371508218.0,Male,25.0,23-26,Diploma/ certificates or equivalent,Diploma,Working full-time (permanent),Professional,0
114371333670.0,Male,31.0,27-31,Diploma/ certificates or equivalent,Diploma,Working full-time (permanent),Technician and Associate Professionals,0
114350078165.0,Male,38.0,32-44,Bachelor's degree/ advanced diploma or equivalent,Bachelor's Degree,Working full-time (permanent),Professional,0
114347717299.0,Male,28.0,27-31,Bachelor's degree/ advanced diploma or equivalent,Bachelor's Degree,Working full-time (permanent),Technician and Associate Professionals,0
114371404042.0,Female,25.0,23-26,Diploma/ certificates or equivalent,Diploma,Working full-time (contract),Professional,0
114369675235.0,Male,34.0,32-44,Bachelor's degree/ advanced diploma or equivalent,Bachelor's Degree,Working full-time (permanent),Technician and Associate Professionals,0
114371421158.0,Male,32.0,32-44,Diploma/ certificates or equivalent,Diploma,Working full-time (permanent),Clerical Support Workers,1
114371455051.0,Female,28.0,27-31,Diploma/ certificates or equivalent,Diploma,Working full-time (permanent),Technician and Associate Professionals,0
114371413371.0,Female,33.0,32-44,Diploma/ certificates or equivalent,Diploma,Working full-time (permanent),Service and Sales Workers,1
114347715220.0,Female,27.0,27-31,Bachelor's degree/ advanced diploma or equivalent,Bachelor's Degree,Working full-time (permanent),Clerical Support Workers,1
114358714586.0,Female,27.0,27-31,Bachelor's degree/ advanced diploma or equivalent,Bachelor's Degree,Working full-time (permanent),Technician and Associate Professionals,0
114347972323.0,Female,30.0,27-31,Diploma/ certificates or equivalent,Diploma,Working full-time (permanent),Professional,0
114369578701.0,Male,34.0,32-44,Bachelor's degree/ advanced diploma or equivalent,Bachelor's Degree,Working full-time (permanent),Professional,0
114363510921.0,Female,23.0,23-26,Diploma/ certificates or equivalent,Diploma,Working full-time (permanent),Professional,0
114359218779.0,Male,40.0,32-44,Bachelor's degree/ advanced diploma or equivalent,Bachelor's Degree,Working full-time (contract),Professional,0
114371476622.0,Female,38.0,32-44,Bachelor's degree/ advanced diploma or equivalent,Bachelor's Degree,Working full-time (permanent),Armed forces/uniform,1
114371899574.0,Male,23.0,23-26,Diploma/ certificates or equivalent,Diploma,Working full-time (permanent),Plant and Machine Operators and Assemblers,1
114371448238.0,Female,34.0,32-44,Diploma/ certificates or equivalent,Diploma,Working full-time (permanent),Professional,0
114346877936.0,Female,38.0,32-44,Bachelor's degree/ advanced diploma or equivalent,Bachelor's Degree,Working full-time (permanent),Professional,0
114369576232.0,Male,34.0,32-44,Diploma/ certificates or equivalent,Diploma,Working full-time (permanent),Managers,0
114371440532.0,Male,38.0,32-44,Diploma/ certificates or equivalent,Diploma,Working part-time (permanent),Craft and Related Trades Workers,1
114348054996.0,Female,27.0,27-31,Bachelor's degree/ advanced diploma or equivalent,Bachelor's Degree,Working full-time (permanent),Professional,0
114371441225.0,Male,31.0,27-31,Diploma/ certificates or equivalent,Diploma,Working full-time (permanent),Clerical Support Workers,1
114378922086.0,Male,35.0,32-44,Bachelor's degree/ advanced diploma or equivalent,Bachelor's Degree,Working full-time (permanent),Professional,0
114371443392.0,Female,23.0,23-26,Diploma/ certificates or equivalent,Diploma,Working full-time (permanent),Technician and Associate Professionals,0
114371424754.0,Female,35.0,32-44,Diploma/ certificates or equivalent,Diploma,Working full-time (permanent),Craft and Related Trades Workers,1
114327138995.0,Female,27.0,27-31,Diploma/ certificates or equivalent,Diploma,Working full-time (permanent),Professional,0
114371376591.0,Female,35.0,32-44,Diploma/ certificates or equivalent,Diploma,Working full-time (permanent),Managers,0
114372153204.0,Female,34.0,32-44,Diploma/ certificates or equivalent,Diploma,Working full-time (permanent),Clerical Support Workers,1
114371472398.0,Male,40.0,32-44,Diploma/ certificates or equivalent,Diploma,Working full-time (permanent),Plant and Machine Operators and Assemblers,1
114360612645.0,Male,32.0,32-44,Bachelor's degree/ advanced diploma or equivalent,Bachelor's Degree,Working full-time (permanent),Technician and Associate Professionals,0
114371466052.0,Male,27.0,27-31,Diploma/ certificates or equivalent,Diploma,Working part-time (permanent),Professional,0
114371517083.0,Female,29.0,27-31,Bachelor's degree/ advanced diploma or equivalent,Bachelor's Degree,Working full-time (contract),Managers,0
114371454069.0,Female,35.0,32-44,Bachelor's degree/ advanced diploma or equivalent,Bachelor's Degree,Working full-time (permanent),Clerical Support Workers,1
114347753347.0,Female,30.0,27-31,Bachelor's degree/ advanced diploma or equivalent,Bachelor's Degree,Working full-time (contract),Managers,0
114371479788.0,Female,33.0,32-44,Diploma/ certificates or equivalent,Diploma,Working full-time (permanent),Managers,0
114348005744.0,Male,28.0,27-31,Bachelor's degree/ advanced diploma or equivalent,Bachelor's Degree,Working full-time (permanent),Technician and Associate Professionals,0
114347724880.0,Female,29.0,27-31,Bachelor's degree/ advanced diploma or equivalent,Bachelor's Degree,Working full-time (permanent),Managers,0
114377244155.0,Female,44.0,32-44,Bachelor's degree/ advanced diploma or equivalent,Bachelor's Degree,Working full-time (permanent),Technician and Associate Professionals,0
114347705338.0,Male,30.0,27-31,Diploma/ certificates or equivalent,Diploma,Working full-time (permanent),Professional,0
114359288914.0,Male,36.0,32-44,Diploma/ certificates or equivalent,Diploma,Working full-time (permanent),Clerical Support Workers,1
114371448691.0,Female,30.0,27-31,Bachelor's degree/ advanced diploma or equivalent,Bachelor's Degree,Working full-time (permanent),Technician and Associate Professionals,0
114371496328.0,Female,26.0,23-26,Diploma/ certificates or equivalent,Diploma,Working full-time (permanent),Technician and Associate Professionals,0
114371474422.0,Male,31.0,27-31,Diploma/ certificates or equivalent,Diploma,Working full-time (permanent),Technician and Associate Professionals,0
114371413702.0,Male,28.0,27-31,Bachelor's degree/ advanced diploma or equivalent,Bachelor's Degree,Working full-time (contract),Managers,0
114347856108.0,Male,26.0,23-26,Bachelor's degree/ advanced diploma or equivalent,Bachelor's Degree,Working full-time (permanent),Technician and Associate Professionals,0
114371508464.0,Female,24.0,23-26,Diploma/ certificates or equivalent,Diploma,Working full-time (permanent),Professional,0
114371462038.0,Female,23.0,23-26,Bachelor's degree/ advanced diploma or equivalent,Bachelor's Degree,Working full-time (permanent),Plant and Machine Operators and Assemblers,1
114371466666.0,Male,41.0,32-44,Bachelor's degree/ advanced diploma or equivalent,Bachelor's Degree,Working full-time (permanent),Managers,0
114369683446.0,Female,32.0,32-44,Diploma/ certificates or equivalent,Diploma,Working full-time (contract),Technician and Associate Professionals,0
114371489181.0,Female,27.0,27-31,Bachelor's degree/ advanced diploma or equivalent,Bachelor's Degree,Working full-time (permanent),Professional,0
